,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
39885,White,Male,50,State-gov,15,Prof-specialty,>50K,>50K,-0.6761214803022451,1.5831756172330878,1,1,1
29469,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
36158,White,Male,30,Private,14,Sales,>50K,>50K,-0.3958206068009626,0.29570808099427726,1,1,1
39106,White,Female,30,Self-emp-not-inc,10,Exec-managerial,<=50K,>50K,-0.19862237938675117,0.24553758841965884,1,1,0
14693,White,Male,60,Private,9,Transport-moving,<=50K,>50K,0.07029597800825223,-0.15438500982013553,0,1,0
46333,White,Female,40,Private,11,Adm-clerical,<=50K,>50K,-0.1578197827680294,-0.189281866137788,0,1,0
19971,White,Male,40,Self-emp-not-inc,10,Exec-managerial,<=50K,>50K,-0.33684973664708345,0.4418948636002832,1,1,0
46868,Non-White,Male,40,Private,6,Transport-moving,>50K,>50K,0.017231200173010018,-0.4259921524619127,0,1,1
15225,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
35172,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
1554,White,Male,40,Private,9,Adm-clerical,<=50K,>50K,-0.18507778492120325,-0.26670234507992996,0,1,0
35420,White,Male,60,Self-emp-not-inc,10,Farming-fishing,<=50K,>50K,0.05504098939005622,0.39857244538658426,1,1,0
9697,White,Male,40,Local-gov,15,Prof-specialty,>50K,>50K,-0.6908094815927774,1.5701813521065082,1,1,1
48359,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
47343,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
17151,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
41761,White,Male,40,Private,10,Adm-clerical,<=50K,>50K,-0.14678928552447223,-0.21032487815376036,0,1,0
33549,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,1,0
48079,White,Male,50,Private,11,Sales,<=50K,>50K,-0.26235317679562975,-0.0754464921060957,0,1,0
46630,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
8867,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
19368,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
18740,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
3494,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
13542,White,Female,50,Private,15,Prof-specialty,>50K,>50K,-0.4423570283612807,1.0518092300437394,1,1,1
31937,White,Male,40,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.5749371813304044,0.9782503924180811,1,1,0
11292,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
22876,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
36281,White,Female,40,Private,13,Prof-specialty,<=50K,>50K,-0.4007951008179055,0.5966198173491721,1,1,0
2906,White,Male,40,Private,12,Exec-managerial,>50K,>50K,-0.36133179573979435,0.23381027226296286,1,1,1
11928,White,Female,50,Private,13,Exec-managerial,<=50K,>50K,-0.31056945477501696,0.3010284787780893,1,1,0
17915,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
22264,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
37691,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
23957,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
31086,Non-White,Male,50,Private,10,Transport-moving,>50K,>50K,-0.09220257156547546,-0.3239610381091316,0,1,1
44576,White,Female,40,Private,14,Prof-specialty,<=50K,>50K,-0.4690602634718563,0.8932103343026729,1,1,0
33694,White,Male,30,Self-emp-inc,9,Craft-repair,>50K,>50K,-0.34102582387863833,0.09038109595071603,1,1,1
9249,White,Male,30,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.24406790657208893,0.022933646223227275,0,1,0
16179,White,Male,50,State-gov,13,Prof-specialty,>50K,>50K,-0.6012603911514502,1.1023861279901437,1,1,1
7702,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
26640,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
27740,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
12010,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
48199,White,Male,40,Local-gov,9,Protective-serv,>50K,>50K,-0.40451127542243964,0.51977158690597,1,1,1
5520,White,Male,30,Local-gov,13,Protective-serv,<=50K,>50K,-0.5228417121729588,0.7211693023993015,1,1,0
23129,White,Male,40,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.37513823604381447,0.38551739667411355,1,1,0
13785,White,Male,60,Self-emp-not-inc,15,Tech-support,<=50K,>50K,-0.24579270783642795,1.0584191656285415,1,1,0
14217,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
33169,White,Male,20,Self-emp-inc,16,Prof-specialty,>50K,>50K,-0.5948867192700744,1.3613611579842855,1,1,1
32328,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,1,0
34730,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
39864,White,Female,40,Local-gov,11,Adm-clerical,<=50K,>50K,-0.259287741232376,0.22847692242390974,1,1,0
33587,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
8271,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
30209,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
24800,White,Male,50,Private,11,Handlers-cleaners,>50K,>50K,-0.2107334065473772,-0.2775105278774226,0,1,1
4735,White,Male,30,Local-gov,13,Protective-serv,<=50K,>50K,-0.5228417121729588,0.7211693023993015,1,1,0
6059,Non-White,Male,40,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.4619361216841874,0.5973055493436494,1,1,0
48736,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
20700,White,Male,50,Private,13,Adm-clerical,>50K,>50K,-0.2946510841649046,0.03043931209295467,0,1,1
8848,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
8596,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
35028,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
35848,White,Male,40,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.4497708909205426,0.41064193124624937,1,1,0
8911,White,Female,60,State-gov,14,Prof-specialty,<=50K,>50K,-0.2989785964644639,1.4389633021543902,1,1,0
18851,White,Male,30,Self-emp-inc,9,Sales,>50K,>50K,-0.30380914855847746,0.106818065089388,1,1,1
9446,White,Male,60,Self-emp-not-inc,13,Farming-fishing,<=50K,>50K,-0.1261199708577957,0.6649367121816763,1,1,0
46028,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,1,0
8122,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
12430,White,Female,40,Private,14,Prof-specialty,<=50K,>50K,-0.4690602634718563,0.8932103343026729,1,1,0
27367,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
12276,Non-White,Male,40,Local-gov,13,Exec-managerial,>50K,>50K,-0.5029473327957656,0.7084470197891324,1,1,1
4712,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
12537,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
39480,Non-White,Male,50,Self-emp-inc,13,Machine-op-inspct,<=50K,>50K,-0.3623707034606285,0.24737442363944448,1,1,0
25908,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
25988,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
7193,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
4564,White,Male,40,Self-emp-not-inc,13,Sales,>50K,>50K,-0.41255421560038175,0.42707890038492136,1,1,1
29084,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
13047,White,Male,30,Private,15,Prof-specialty,>50K,>50K,-0.5647994990278291,1.0310785453168805,1,1,1
45231,Non-White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1336712389543404,-0.48020946830331324,0,1,0
44781,White,Female,60,Private,9,Exec-managerial,<=50K,>50K,0.0891646302573106,0.09328665922026769,0,1,0
31202,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
15953,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
22622,White,Male,40,Federal-gov,12,Craft-repair,>50K,>50K,-0.37038874548804057,0.15489177865617565,1,1,1
20746,White,Male,50,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6164991088737796,1.4334398051126485,1,1,1
20055,White,Male,60,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.016737644280795484,0.17730003514005088,1,1,0
26656,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
34656,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
46191,White,Female,60,Unknown,10,Unknown,<=50K,>50K,2.2891620749702435,0.9060918408849267,2,1,0
23813,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,1,0
23911,White,Male,30,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3709771304563001,0.4443757620260114,1,1,1
13086,White,Male,40,Private,16,Exec-managerial,>50K,>50K,-0.5778284417279399,0.9000199529132011,1,1,1
32429,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
21916,White,Male,40,Federal-gov,10,Transport-moving,>50K,>50K,-0.25887306410628197,0.03129132503330959,0,1,1
22937,White,Female,30,Private,14,Prof-specialty,<=50K,>50K,-0.4445182393712546,0.7718663160747429,1,1,0
45475,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
14704,White,Male,30,Private,16,Exec-managerial,>50K,>50K,-0.5532864176273381,0.778675934685271,1,1,1
14565,White,Male,40,Federal-gov,10,Craft-repair,<=50K,>50K,-0.2854499390425614,0.05635905187728125,0,1,0
45818,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
30408,White,Male,50,Private,5,Machine-op-inspct,<=50K,>50K,-0.026619998021148207,-0.4235165416968036,0,1,0
31392,Non-White,Male,40,Private,7,Other-service,<=50K,>50K,0.17228279070306163,-0.6398181887660483,0,1,0
38737,White,Male,60,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.28477639554177814,1.0676502300331443,1,1,1
40528,White,Male,50,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.34183907443639494,0.35991732012573663,1,1,0
38887,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
43321,White,Male,60,Private,14,Handlers-cleaners,<=50K,>50K,-0.07858207486468556,0.3043879010659436,1,1,0
22747,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
11610,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
28698,White,Male,50,Federal-gov,9,Craft-repair,>50K,>50K,-0.2904392768318729,-0.025618491597265283,0,1,1
15898,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
43342,White,Male,50,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.27359926846200217,0.06230012097661087,0,1,0
6395,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
4079,White,Male,30,Self-emp-not-inc,10,Prof-specialty,<=50K,>50K,-0.3692341969819507,0.590542107395059,1,1,0
26352,White,Female,50,Private,13,Sales,<=50K,>50K,-0.20511297348046337,0.01984824876763549,0,1,0
11877,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
26169,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
26555,Non-White,Male,50,Private,6,Transport-moving,<=50K,>50K,0.05053036178042956,-0.4515922290102896,0,1,0
42977,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,1,0
32697,White,Male,50,Self-emp-not-inc,11,Exec-managerial,<=50K,>50K,-0.4282664054429517,0.5123510560205728,1,1,0
37610,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
25979,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
36231,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
28240,White,Male,40,Local-gov,10,Craft-repair,<=50K,>50K,-0.30962114178426897,0.25541913489664037,1,1,0
19228,Non-White,Male,30,Private,13,Protective-serv,<=50K,>50K,-0.36529917849786425,0.19245693278587808,1,1,0
20940,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
15054,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
12033,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
42821,White,Female,30,State-gov,16,Prof-specialty,<=50K,>50K,-0.6166066876843103,1.430007069991937,1,1,0
45062,White,Male,40,Federal-gov,13,Prof-specialty,>50K,>50K,-0.591777189700275,0.890331779844205,1,1,1
40769,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,1,0
31978,White,Male,50,Self-emp-not-inc,9,Other-service,>50K,>50K,-0.13530841387176729,-0.09664946011823013,0,1,1
8599,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
24467,White,Male,30,Federal-gov,10,Adm-clerical,<=50K,>50K,-0.1995440171465095,-0.1129701908393519,0,1,0
42242,White,Male,50,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.34183907443639494,0.35991732012573663,1,1,0
43288,White,Female,40,State-gov,9,Exec-managerial,<=50K,>50K,-0.32107527431254934,0.46023995184185873,1,1,0
23181,White,Male,60,Self-emp-not-inc,10,Machine-op-inspct,>50K,>50K,0.07824672366750053,0.0831387354058599,0,1,1
42541,White,Male,50,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6619125119087576,1.4510284565037448,1,1,1
8255,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
35759,White,Male,20,Federal-gov,10,Adm-clerical,<=50K,>50K,-0.06509166909119013,-0.23071846433291654,0,1,0
27072,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
40014,White,Female,30,State-gov,12,Prof-specialty,<=50K,>50K,-0.4001100416961647,0.7637973893416986,1,1,0
21370,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
10021,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
5261,White,Female,30,Private,13,Tech-support,<=50K,>50K,-0.26240829986115877,-0.014744754526304776,0,1,0
45306,White,Female,30,Private,11,Tech-support,<=50K,>50K,-0.20596317001659462,-0.18505275235273017,0,1,0
15020,White,Female,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.4629947816450232,0.7570707900963393,1,1,1
26775,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
24297,White,Female,40,Private,13,Exec-managerial,<=50K,>50K,-0.3438686163824365,0.3266285553264662,1,1,0
18007,Non-White,Male,40,Private,10,Exec-managerial,>50K,>50K,-0.2203184140835672,0.02432396443234272,0,1,1
46922,White,Male,20,Local-gov,13,Protective-serv,<=50K,>50K,-0.3883893641176394,0.6034210289057369,1,1,0
31734,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
17952,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
33754,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
47246,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
33521,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
34739,White,Female,20,Local-gov,11,Tech-support,<=50K,>50K,-0.17297878042562181,0.11495776271540288,1,1,0
32038,White,Male,50,State-gov,9,Exec-managerial,<=50K,>50K,-0.4014614458648604,0.509653132246176,1,1,0
43825,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
23614,Non-White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.0953827395576094,-0.42383200137714366,0,1,0
2911,White,Male,50,Private,11,Machine-op-inspct,<=50K,>50K,-0.2428739835642256,-0.24242222790512827,0,1,0
2057,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
15744,White,Female,60,Unknown,13,Unknown,<=50K,>50K,2.108001114722392,1.1724561076800186,2,1,0
6595,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
30289,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
16110,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
20653,Non-White,Male,40,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.4619361216841874,0.5973055493436494,1,1,0
42572,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
17468,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
43963,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
18507,Non-White,Male,40,Private,9,Sales,<=50K,>50K,-0.1531504321857446,-0.31323373250428066,0,1,0
28398,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,1,0
19291,White,Male,40,State-gov,13,Adm-clerical,>50K,>50K,-0.4480293645535579,0.5123925188779858,1,1,1
2043,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
6095,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
7811,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,1,0
2133,White,Male,50,Federal-gov,10,Adm-clerical,>50K,>50K,-0.19078687963969168,-0.017226249159798725,0,1,1
16149,White,Male,40,Private,11,Prof-specialty,<=50K,>50K,-0.4580353041330719,0.501325076475441,1,1,0
10129,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
26487,White,Male,20,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.11068738259333977,-0.13475512505783502,0,1,0
17773,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,1,0
43674,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
43382,White,Male,30,Private,11,Craft-repair,<=50K,>50K,-0.3083269896226084,-0.18762740292432087,0,1,0
44322,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
47337,White,Female,60,Local-gov,14,Prof-specialty,<=50K,>50K,-0.28036743614757675,1.4003689604794338,1,1,0
1143,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
37376,Non-White,Male,50,Private,10,Prof-specialty,>50K,>50K,-0.2439457369116166,0.2687151499066717,1,1,1
30139,White,Male,40,Private,10,Adm-clerical,<=50K,>50K,-0.14678928552447223,-0.21032487815376036,0,1,0
31216,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
23877,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
2828,White,Female,50,Private,13,Exec-managerial,<=50K,>50K,-0.31056945477501696,0.3010284787780893,1,1,0
21085,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
43781,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
38786,White,Male,40,Private,15,Prof-specialty,>50K,>50K,-0.5893415231284309,1.1524225635448107,1,1,1
