,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
16004,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
5838,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
17349,White,Female,40,State-gov,16,Prof-specialty,>50K,>50K,-0.641148711784912,1.551351088219867,1,1,1
35256,White,Male,50,Private,9,Tech-support,>50K,>50K,-0.22446403466295062,-0.16672928961531897,0,1,1
11154,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
5247,White,Male,50,State-gov,13,Protective-serv,>50K,>50K,-0.5326957349830282,0.8555075857538111,1,1,1
13374,Non-White,Female,30,Private,14,Sales,>50K,>50K,-0.22606069843048407,0.10974124298985734,1,1,1
31360,White,Male,50,Self-emp-not-inc,12,Sales,>50K,>50K,-0.28303290019058946,0.23364728382034686,1,1,1
24474,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
45903,White,Male,50,Private,10,Sales,>50K,<=50K,-0.137637346392342,-0.17150276107476228,0,1,0
19813,White,Male,30,Private,14,Sales,>50K,>50K,-0.3958206068009626,0.29570808099427726,1,1,1
18649,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
13616,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
9247,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
11165,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
30193,White,Male,40,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5862758595488863,1.004849647348876,1,1,1
15445,White,Male,60,Local-gov,14,Prof-specialty,>50K,<=50K,-0.3940527693073073,1.4753822174321278,1,1,0
31815,White,Male,40,Private,14,Sales,>50K,<=50K,-0.42036263090156434,0.41705209922220743,1,1,0
40758,White,Male,30,Private,15,Prof-specialty,>50K,>50K,-0.5647994990278291,1.0310785453168805,1,1,1
2219,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
29717,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
45206,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
38417,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
6935,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
15994,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
39040,White,Male,50,Self-emp-not-inc,9,Other-service,>50K,>50K,-0.13530841387176729,-0.09664946011823013,0,1,1
6599,White,Male,30,Self-emp-inc,9,Craft-repair,>50K,>50K,-0.34102582387863833,0.09038109595071603,1,1,1
24471,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
3305,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
39296,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
41984,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
1370,White,Male,30,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.335293602701256,0.28388485851225764,1,1,1
25876,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
33950,White,Male,40,Self-emp-inc,11,Craft-repair,>50K,>50K,-0.4519951789857969,0.36415885007348237,1,1,1
26725,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
8200,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
21199,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
7667,Non-White,Male,40,Private,10,Exec-managerial,>50K,>50K,-0.2203184140835672,0.02432396443234272,0,1,1
47999,White,Male,40,Private,13,Tech-support,>50K,>50K,-0.4006356571214911,0.18161252065431954,1,1,1
13611,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
32860,Non-White,Male,40,Local-gov,13,Protective-serv,>50K,>50K,-0.4913091610628126,0.7315597395755059,1,1,1
7415,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
10026,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
16303,Non-White,Male,50,Unknown,10,Unknown,>50K,>50K,1.9746896928400544,0.7551516026224551,2,1,1
19364,White,Male,50,Self-emp-not-inc,13,Sales,>50K,>50K,-0.37925505399296217,0.40147882383654443,1,1,1
14144,White,Male,50,Local-gov,13,Exec-managerial,>50K,<=50K,-0.5257227463990941,0.7938005242924812,1,1,0
34226,White,Male,60,Private,13,Sales,>50K,<=50K,-0.06193668245898725,0.2098614198837697,1,1,0
39843,White,Male,50,Federal-gov,14,Sales,>50K,>50K,-0.46436022501678376,0.6101507282161691,1,1,1
18910,White,Male,50,State-gov,14,Prof-specialty,>50K,<=50K,-0.6695255538054011,1.3989766449436445,1,1,0
47642,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
18112,White,Male,50,Private,14,Sales,>50K,<=50K,-0.38706346929414476,0.3914520226738305,1,1,0
4898,White,Female,30,Private,16,Exec-managerial,>50K,>50K,-0.4396010844676076,0.7036626777325767,1,1,1
35278,White,Male,50,Private,10,Prof-specialty,>50K,<=50K,-0.3000203121223646,0.3796687309583975,1,1,0
8703,White,Male,50,State-gov,11,Protective-serv,>50K,>50K,-0.47625060513846407,0.6851995879273858,1,1,1
22850,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
40906,Non-White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.46974453698537,0.5872787481809354,1,1,1
29224,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
7095,White,Male,60,Federal-gov,10,Prof-specialty,>50K,<=50K,-0.12045544366379693,0.7133673506641761,1,1,0
42274,White,Male,60,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.40505088772755093,1.566028370667185,1,1,1
26688,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
17624,Non-White,Male,30,Private,13,Exec-managerial,>50K,>50K,-0.37693735023081737,0.16934421299950456,1,1,1
42967,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
15830,White,Male,60,Private,9,Prof-specialty,>50K,>50K,-0.08144718733788893,0.4382911781956679,1,1,1
21880,White,Male,30,Local-gov,11,Protective-serv,>50K,>50K,-0.4663965823283947,0.5508613045728761,1,1,1
18214,White,Male,50,State-gov,13,Exec-managerial,>50K,<=50K,-0.5443339067159813,0.8323948659674376,1,1,0
39035,White,Male,30,Self-emp-inc,14,Exec-managerial,>50K,>50K,-0.6204032533581029,1.007330545774604,1,1,1
4903,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
17364,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
654,Non-White,Male,50,Local-gov,13,Transport-moving,>50K,>50K,-0.37483149027767393,0.36016201724765806,1,1,1
12992,Non-White,Male,40,Self-emp-inc,16,Sales,>50K,>50K,-0.5354235504852249,0.9383283766208946,1,1,1
25684,White,Male,50,Self-emp-inc,16,Prof-specialty,>50K,>50K,-0.720581929818576,1.5748533731574033,1,1,1
15495,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
10088,White,Male,50,Private,12,Craft-repair,>50K,>50K,-0.259792828157982,-0.08940700343453983,0,1,1
3474,White,Male,50,Private,9,Tech-support,>50K,>50K,-0.22446403466295062,-0.16672928961531897,0,1,1
18515,White,Male,30,Federal-gov,15,Prof-specialty,>50K,>50K,-0.6420962547504682,1.249777250859219,1,1,1
41974,White,Male,60,Private,16,Prof-specialty,>50K,>50K,-0.34459414037478264,1.25941105255097,1,1,1
20646,White,Male,30,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.5503951572298026,0.856906374190151,1,1,1
19672,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
25452,White,Male,40,Private,11,Tech-support,>50K,>50K,-0.34419052727692695,0.01130452282789415,0,1,1
32271,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
7401,White,Male,60,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.35963748469257295,1.5484397192760884,1,1,1
46168,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
35997,Non-White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.48730637798658627,0.6955303894489309,1,1,1
41675,White,Male,40,Local-gov,13,Prof-specialty,>50K,<=50K,-0.6159483924419826,1.0893918628635642,1,1,0
4091,Non-White,Male,40,Self-emp-not-inc,9,Craft-repair,>50K,>50K,-0.2508238548586737,-0.023053383526737938,0,1,1
42431,White,Male,40,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.7084676883910176,1.5828647983146837,1,1,1
15298,White,Male,40,Federal-gov,11,Adm-clerical,>50K,>50K,-0.34880187165039905,0.10443009635724479,1,1,1
39614,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
47859,White,Male,50,Federal-gov,13,Prof-specialty,>50K,>50K,-0.5584780280928555,0.864731703295828,1,1,1
39862,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
29387,White,Male,60,Private,12,Machine-op-inspct,>50K,>50K,0.053764664574789685,-0.12494585593146044,0,1,1
34531,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
39273,White,Male,60,Self-emp-not-inc,10,Machine-op-inspct,>50K,>50K,0.07824672366750053,0.0831387354058599,0,1,1
11880,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
43389,White,Male,40,Private,13,Tech-support,>50K,>50K,-0.4006356571214911,0.18161252065431954,1,1,1
16329,White,Male,50,Federal-gov,13,Exec-managerial,>50K,>50K,-0.5015515436573865,0.5947404412731221,1,1,1
5391,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
5306,White,Male,70,Self-emp-inc,9,Exec-managerial,>50K,>50K,0.0636797760212439,0.7754009062790473,1,1,1
35453,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
16797,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
23313,White,Female,40,Private,16,Sales,>50K,>50K,-0.35868662727365563,0.5438264659500531,1,1,1
46247,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
31646,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
16240,White,Male,50,Self-emp-not-inc,13,Sales,>50K,>50K,-0.37925505399296217,0.40147882383654443,1,1,1
46087,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
14964,White,Male,60,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.28477639554177814,1.0676502300331443,1,1,1
558,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
40404,White,Male,40,Self-emp-inc,14,Exec-managerial,>50K,>50K,-0.6449452774587047,1.1286745640025342,1,1,1
3434,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
47755,White,Male,50,Self-emp-not-inc,12,Exec-managerial,>50K,>50K,-0.38848938148514306,0.5148275138308006,1,1,1
14422,Non-White,Male,30,Local-gov,10,Protective-serv,>50K,>50K,-0.28560617671435895,0.3438514545524838,1,1,1
34751,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
25078,White,Male,30,Private,16,Prof-specialty,>50K,<=50K,-0.6102129020628071,1.048667196707977,1,1,0
24270,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
44538,White,Male,40,Private,12,Tech-support,>50K,<=50K,-0.3044135033191183,0.013780980638121988,0,1,0
17074,White,Male,40,Private,14,Tech-support,>50K,>50K,-0.46890081977544196,0.47820303760782035,1,1,1
37451,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
35090,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
4339,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
39916,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
47083,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
42484,Non-White,Female,50,Federal-gov,13,Exec-managerial,>50K,>50K,-0.33179163528690797,0.40877360326870216,1,1,1
27861,Non-White,Female,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.514453646725455,1.200015541812645,1,1,1
48287,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
21466,Non-White,Male,40,State-gov,16,Prof-specialty,>50K,>50K,-0.6987594697338946,1.5154107641208354,1,1,1
35909,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
8482,White,Male,60,Federal-gov,10,Craft-repair,>50K,>50K,0.004710846746064816,0.14575888949234433,0,1,1
46800,White,Male,40,Private,12,Prof-specialty,>50K,<=50K,-0.4182582801752633,0.5038015342856689,1,1,0
30948,White,Male,50,Private,12,Exec-managerial,>50K,<=50K,-0.32803263413237477,0.20821019571458593,1,1,0
15095,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
45828,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
48270,Non-White,Male,40,Self-emp-inc,13,Craft-repair,>50K,>50K,-0.452365733619613,0.423513266848182,1,1,1
21678,Non-White,Male,30,Self-emp-not-inc,10,Sales,>50K,>50K,-0.15077665604118015,-0.0715829656898265,0,1,1
8438,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
10266,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
9425,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
42392,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
6695,White,Male,50,Private,10,Prof-specialty,>50K,<=50K,-0.3000203121223646,0.3796687309583975,1,1,0
36996,White,Male,40,Self-emp-inc,10,Craft-repair,>50K,>50K,-0.32727934858250907,0.2681025811048158,1,1,1
32958,White,Male,50,Self-emp-inc,13,Prof-specialty,>50K,>50K,-0.6003074376328033,1.0764752325233626,1,1,1
34050,White,Male,40,Private,13,Tech-support,>50K,>50K,-0.4006356571214911,0.18161252065431954,1,1,1
6121,White,Male,50,Private,11,Prof-specialty,>50K,>50K,-0.42473614252565234,0.4757249999270641,1,1,1
40659,White,Female,50,State-gov,16,Exec-managerial,>50K,>50K,-0.5509230657420234,1.255759749648784,1,1,1
8138,White,Male,40,Federal-gov,10,Adm-clerical,>50K,>50K,-0.22408604124711123,0.0083738273885782,0,1,1
8065,White,Male,60,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.046688950858457264,0.5312947012153463,1,1,1
35419,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
27325,Non-White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.37773307874288486,0.39838873227604615,1,1,1
16873,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
44378,White,Male,50,Private,14,Tech-support,>50K,<=50K,-0.4356016581680224,0.4526029610594434,1,1,0
40437,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
29772,White,Male,50,Private,10,Prof-specialty,>50K,<=50K,-0.3000203121223646,0.3796687309583975,1,1,0
19015,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
48637,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
9947,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
40345,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
24356,White,Male,30,Private,11,Exec-managerial,>50K,>50K,-0.3765667955970012,0.10998979622480488,1,1,1
40644,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
10472,Non-White,Male,40,Private,11,Craft-repair,>50K,>50K,-0.27679443851246216,-0.17723696574811645,0,1,1
38377,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
16810,White,Male,60,Private,15,Prof-specialty,>50K,>50K,-0.29918073733980466,1.2418224011598737,1,1,1
35198,White,Male,50,State-gov,14,Prof-specialty,>50K,<=50K,-0.6695255538054011,1.3989766449436445,1,1,0
47273,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
21344,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
15274,Non-White,Male,40,Private,10,Sales,>50K,>50K,-0.11486193278901358,-0.2568562655781111,0,1,1
45471,White,Male,50,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3622199929494823,0.5401197037055646,1,1,1
17914,White,Male,30,Self-emp-inc,13,Prof-specialty,>50K,<=50K,-0.609064575139621,0.9807312908438094,1,1,0
46923,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
38858,Non-White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.44520251288476825,0.46593472995300533,1,1,1
8525,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
41266,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
9286,White,Female,40,Private,14,Exec-managerial,>50K,>50K,-0.41213377903638737,0.623219072279967,1,1,1
11160,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
37053,White,Male,40,Self-emp-inc,13,Prof-specialty,>50K,<=50K,-0.6336065992402228,1.1020753090717395,1,1,0
3055,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
22106,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
11276,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
33680,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
19134,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
35242,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
6147,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
40285,White,Male,50,Private,10,Prof-specialty,>50K,<=50K,-0.3000203121223646,0.3796687309583975,1,1,0
27548,Non-White,Male,30,Private,13,Exec-managerial,>50K,>50K,-0.37693735023081737,0.16934421299950456,1,1,1
43881,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
40501,White,Male,50,Private,11,Tech-support,>50K,>50K,-0.31089136566950737,-0.01429555372048278,0,1,1
3446,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
48571,White,Male,70,Self-emp-not-inc,13,Craft-repair,>50K,>50K,0.0477165390543342,0.6767005241975249,1,1,1
43572,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
17776,White,Male,30,Self-emp-inc,13,Exec-managerial,>50K,<=50K,-0.552138090704152,0.7107400288211034,1,1,0
31647,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
25398,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
28854,Non-White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.18701925247614765,-0.001276112116034235,0,1,1
41159,White,Male,40,Private,11,Exec-managerial,>50K,>50K,-0.401108819697603,0.23133381445273501,1,1,1
12818,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
18434,White,Male,50,Self-emp-inc,14,Sales,>50K,>50K,-0.5061896345567315,0.8218942574437036,1,1,1
16493,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
40560,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
