,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
7289,White,Male,10,Private,9,Adm-clerical,<=50K,<=50K,0.29096208442500493,-0.6875284269549801,0,0,0
32003,White,Male,40,Private,11,Prof-specialty,<=50K,>50K,-0.4580353041330719,0.501325076475441,1,0,1
39224,White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,-0.008561928264139934,-0.4066821533343847,0,0,0
11471,White,Male,20,Private,10,Tech-support,<=50K,<=50K,-0.060480324717718054,-0.3238440378622672,0,0,0
32598,White,Male,30,State-gov,13,Prof-specialty,<=50K,<=50K,-0.6100175286582681,1.0066421863105905,1,0,0
29674,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,0,1
20166,White,Male,50,Federal-gov,9,Prof-specialty,<=50K,>50K,-0.4156055672417346,0.5419899695745665,1,0,1
18084,White,Male,70,Local-gov,4,Protective-serv,<=50K,<=50K,0.214705082981451,0.9237697757016906,1,0,0
16690,White,Male,30,State-gov,10,Machine-op-inspct,<=50K,>50K,-0.24699440944898937,0.022130691683306097,0,0,1
48298,White,Male,20,Private,8,Farming-fishing,<=50K,<=50K,0.12896004158419191,-0.44739063860272504,0,0,0
15383,Non-White,Male,70,Self-emp-inc,3,Exec-managerial,<=50K,>50K,0.1835636600778786,0.6422781564077384,1,0,1
45301,White,Male,20,Private,11,Machine-op-inspct,<=50K,<=50K,-0.11717877301572405,-0.45591444307824613,0,0,0
23803,White,Male,20,Private,9,Exec-managerial,<=50K,<=50K,-0.15568711653512507,-0.16019221316359594,0,0,0
14901,Non-White,Male,50,Local-gov,11,Exec-managerial,<=50K,<=50K,-0.413203041343782,0.5125389454143301,1,0,0
7229,White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.17432510157386302,0.16617651578527964,1,0,0
43077,White,Male,30,Federal-gov,10,Adm-clerical,<=50K,>50K,-0.1995440171465095,-0.1129701908393519,0,0,1
12297,White,Female,50,Local-gov,9,Adm-clerical,<=50K,<=50K,-0.1395612486183997,0.05044310998069659,0,0,0
828,White,Male,20,Private,11,Craft-repair,<=50K,<=50K,-0.17387464156728905,-0.3053756764178855,0,0,0
41564,White,Male,60,Unknown,13,Unknown,<=50K,>50K,1.9943157815626613,1.2474693646327129,2,0,1
9493,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
3727,White,Male,60,Private,6,Craft-repair,<=50K,<=50K,0.22474053581460887,-0.20057100695115224,0,0,0
16172,White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.17432510157386302,0.16617651578527964,1,0,0
43484,Non-White,Male,30,State-gov,14,Prof-specialty,<=50K,<=50K,-0.622208116101471,1.1922791222123654,1,0,0
38649,Non-White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.057463710218429075,-0.7543900599971023,0,0,0
3942,White,Male,30,Self-emp-not-inc,7,Farming-fishing,<=50K,<=50K,-0.024507228075967058,-0.01974678341083327,0,0,0
36361,White,Male,60,Private,9,Machine-op-inspct,<=50K,>50K,0.10041497162353782,-0.2798560496365245,0,0,1
5158,Non-White,Female,50,Private,9,Machine-op-inspct,<=50K,<=50K,0.013313255812809696,-0.5808228018043844,0,0,0
26987,White,Male,10,Private,9,Handlers-cleaners,<=50K,<=50K,0.3184346321979682,-0.825170269098932,0,0,0
45003,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,0,1
33525,White,Male,10,Private,9,Craft-repair,<=50K,<=50K,0.2295981866295548,-0.639543202466277,0,0,0
16733,Non-White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.10095970907229326,-0.4197049797886848,0,0,1
9721,White,Male,30,Federal-gov,9,Craft-repair,<=50K,>50K,-0.29919641433869065,-0.12136243327681848,0,0,1
32640,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
38352,White,Male,30,Private,10,Sales,<=50K,<=50K,-0.14639448389915982,-0.2672467027543155,0,0,0
12746,White,Female,30,Private,11,Exec-managerial,<=50K,>50K,-0.2628814624372706,0.034976539272110696,0,0,1
12874,White,Female,20,Private,13,Tech-support,<=50K,<=50K,-0.12795595180583938,-0.1324930280198694,0,0,0
18423,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,0,1
16053,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,0,1
5295,White,Female,30,Private,7,Other-service,<=50K,<=50K,0.25443557275264594,-0.7252218828949469,0,0,0
10410,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,0,1
34624,White,Male,70,Self-emp-not-inc,10,Farming-fishing,<=50K,<=50K,0.2623676335763068,0.5752312007227967,1,0,0
17925,Non-White,Female,50,Private,6,Adm-clerical,<=50K,<=50K,0.19900271779933087,-0.5495229836077152,0,0,0
29921,White,Female,40,Local-gov,9,Transport-moving,<=50K,<=50K,-0.20764743308499,0.09896068417380492,0,0,0
21375,White,Male,30,Private,12,Craft-repair,<=50K,>50K,-0.26854996566479983,-0.18515094511409302,0,0,1
24033,White,Male,50,Unknown,4,Unknown,<=50K,<=50K,2.0020555466615892,0.9476673125924563,2,0,0
9597,White,Female,40,Self-emp-not-inc,13,Farming-fishing,<=50K,<=50K,-0.3025954234866913,0.500523617613919,1,0,0
34873,Non-White,Female,20,Private,9,Other-service,<=50K,<=50K,0.22060345239998114,-0.8027258314119826,0,0,0
42160,Non-White,Female,50,Private,9,Craft-repair,<=50K,<=50K,-0.04338261273875531,-0.4302840351440238,0,0,0
36854,White,Female,40,Private,13,Adm-clerical,<=50K,>50K,-0.21426491261259356,-0.018973868311362604,0,0,1
47461,White,Male,30,Private,6,Craft-repair,<=50K,<=50K,-0.04087822587341563,-0.4113148627941455,0,0,0
17371,Non-White,Male,20,Self-emp-not-inc,13,Prof-specialty,<=50K,<=50K,-0.35986823396373524,0.6282045196448606,1,0,0
2214,White,Male,40,State-gov,10,Transport-moving,<=50K,<=50K,-0.3016554271648767,0.2689457497276252,1,0,0
38942,White,Female,20,Private,13,Adm-clerical,<=50K,<=50K,-0.055270540456672464,-0.2580661600328573,0,0,0
30455,White,Female,10,Private,5,Other-service,<=50K,<=50K,0.6114010289160409,-0.9021666184106514,0,0,0
38240,White,Male,50,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.5416380197229848,0.9526503158697042,1,0,1
13529,White,Female,20,State-gov,13,Adm-clerical,<=50K,<=50K,-0.17534965923790619,0.1982869702037968,1,0,0
46520,White,Male,40,Private,3,Handlers-cleaners,<=50K,<=50K,-0.09379592830235325,-0.426513356043465,0,0,0
15290,Non-White,Male,50,Private,10,Other-service,<=50K,<=50K,0.019511408088479985,-0.457842892360001,0,0,0
29810,White,Male,40,Private,11,Adm-clerical,<=50K,>50K,-0.27150511592776005,-0.11426860918509378,0,0,1
19283,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
8494,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
45127,White,Male,20,Unknown,12,Unknown,<=50K,<=50K,1.9593715217323286,0.7511456952799574,2,0,0
14608,White,Female,40,Private,8,Adm-clerical,<=50K,<=50K,0.11152476610933086,-0.4961917716429912,0,0,0
25162,White,Female,50,Private,6,Other-service,<=50K,<=50K,0.2198550993833676,-0.5495337591621274,0,0,0
33707,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
42833,Non-White,Female,40,Private,13,Prof-specialty,<=50K,>50K,-0.3447205256071575,0.48566623629744643,1,0,1
27638,White,Female,40,Private,4,Other-service,<=50K,<=50K,0.1272634334623259,-0.3147403627943171,0,0,0
5483,White,Female,50,State-gov,4,Other-service,<=50K,<=50K,0.0404834762885117,0.11601269089396009,0,0,0
43282,White,Female,20,Private,10,Farming-fishing,<=50K,<=50K,0.09801665626985,-0.3115502590188825,0,0,0
4829,Non-White,Male,30,Private,10,Machine-op-inspct,<=50K,<=50K,-0.07084071545700767,-0.5451760196050738,0,0,0
3014,Non-White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.18196499500192745,-0.6353840078796751,0,0,0
32683,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
14726,White,Female,40,State-gov,9,Other-service,<=50K,<=50K,-0.1145446137479217,0.003673171597891975,0,0,0
32371,White,Female,50,Private,10,Adm-clerical,<=50K,<=50K,0.00019520924267788151,-0.3109382116548315,0,0,0
21435,White,Male,20,Private,11,Prof-specialty,<=50K,>50K,-0.2990409319771508,0.26223278475394624,1,0,1
31630,White,Male,50,Local-gov,9,Transport-moving,<=50K,>50K,-0.288033604637301,0.14837386457812216,1,0,1
5962,White,Male,30,Private,10,Sales,<=50K,<=50K,-0.14639448389915982,-0.2672467027543155,0,0,0
25808,White,Female,40,Private,10,Other-service,<=50K,<=50K,0.04382300443004305,-0.3963024917125925,0,0,0
24682,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
46928,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,0,1
16022,White,Male,40,Private,6,Machine-op-inspct,<=50K,>50K,-0.008724381422452375,-0.4405096112265759,0,0,1
37392,White,Male,30,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.24406790657208893,0.022933646223227275,0,0,1
6932,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,0,1
30118,White,Male,50,Self-emp-not-inc,10,Craft-repair,<=50K,<=50K,-0.23531076906527112,0.11867758790278046,1,0,0
35820,White,Male,20,Private,9,Protective-serv,<=50K,<=50K,-0.14404894480217198,-0.13707949337722242,0,0,0
16673,White,Female,20,Unknown,9,Unknown,<=50K,<=50K,2.1197071619408074,0.5212222446221992,2,0,0
25814,Non-White,Female,40,Federal-gov,9,Other-service,<=50K,<=50K,-0.015687675478579004,-0.34493483414814924,0,0,0
34500,Non-White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,0.009224147549877031,-0.5740132013122801,0,0,0
21576,White,Male,20,Self-emp-not-inc,10,Farming-fishing,<=50K,<=50K,-0.07612542424264888,0.07008031605002639,0,0,0
34066,White,Female,10,Private,10,Adm-clerical,<=50K,<=50K,0.44293591698146656,-0.7061642169815047,0,0,0
46759,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
16452,Non-White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.03137273534998431,-0.5687629933644474,0,0,0
44407,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
10854,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
1826,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
48591,White,Female,50,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5372290603287834,1.2853690463159937,1,0,1
23558,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
4650,White,Female,30,Private,11,Prof-specialty,<=50K,>50K,-0.3198079468727396,0.30496780129481665,1,0,1
19745,White,Female,20,Private,13,Prof-specialty,<=50K,<=50K,-0.24180072866198438,0.3575275256276774,1,0,0
25274,White,Male,20,Private,6,Machine-op-inspct,<=50K,<=50K,0.15026999073346875,-0.6796019029480707,0,0,0
18159,Non-White,Male,20,Federal-gov,13,Exec-managerial,<=50K,<=50K,-0.319781757898137,0.2702946450482785,1,0,0
42715,Non-White,Female,40,Private,9,Other-service,<=50K,<=50K,0.061609080244060005,-0.5636335396904879,0,0,0
3058,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
37902,White,Female,30,Self-emp-not-inc,9,Other-service,<=50K,<=50K,-0.030380218218854543,-0.26740665875047753,0,0,0
40241,White,Female,20,Private,13,Prof-specialty,<=50K,<=50K,-0.24180072866198438,0.3575275256276774,1,0,0
23670,White,Female,40,Private,9,Other-service,<=50K,<=50K,0.005534505033312039,-0.45267995863876215,0,0,0
19680,Non-White,Male,30,Private,11,Machine-op-inspct,<=50K,<=50K,-0.19555654586029544,-0.4491197506364072,0,0,0
16189,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
4873,White,Male,20,Private,8,Craft-repair,<=50K,<=50K,0.09546990731007123,-0.6122855819230888,0,0,0
32989,White,Male,40,Private,6,Exec-managerial,<=50K,<=50K,-0.13366005594841016,0.007646354582910462,0,0,0
17988,White,Male,40,Private,8,Machine-op-inspct,<=50K,<=50K,-0.006828596294284893,-0.5237320568619547,0,0,0
21666,White,Male,10,Private,7,Other-service,<=50K,<=50K,0.5922480848385219,-0.9496906895893729,0,0,0
17442,White,Male,60,Private,13,Adm-clerical,<=50K,>50K,-0.037789459983697926,0.1454392262563947,0,0,1
23312,Non-White,Female,30,Federal-gov,10,Tech-support,<=50K,<=50K,-0.10246952012519789,-0.17336389683078388,0,0,0
29003,White,Female,20,State-gov,10,Other-service,<=50K,<=50K,0.0827382578047304,-0.17904165319743315,0,0,0
1646,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
3700,Non-White,Male,20,Private,10,Other-service,<=50K,<=50K,0.14520661863698156,-0.6713351075331188,0,0,0
24809,White,Male,30,Local-gov,9,Craft-repair,<=50K,>50K,-0.32336761708039824,0.07769764974254062,1,0,1
10293,White,Male,40,Private,6,Transport-moving,<=50K,<=50K,-0.03884337503773797,-0.31503857141018693,0,0,0
8980,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
7882,Non-White,Male,30,Private,9,Adm-clerical,<=50K,<=50K,-0.10446118560985353,-0.4989999443595858,0,0,0
8853,White,Female,30,State-gov,9,Adm-clerical,<=50K,<=50K,-0.16692954644210467,-0.006706490023900195,0,0,0
21830,Non-White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.11825052636311505,0.055222934733553955,0,0,0
5050,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,0,1
2306,White,Male,40,Private,6,Machine-op-inspct,<=50K,>50K,-0.008724381422452375,-0.4405096112265759,0,0,1
45830,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,0,1
34257,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
10913,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
35468,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
35188,White,Female,30,Private,10,Transport-moving,<=50K,>50K,-0.043348951123310685,-0.3837646556896533,0,0,1
11732,White,Female,50,Private,9,Sales,<=50K,<=50K,-0.06224051262934245,-0.3028934849536261,0,0,0
12084,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,0,1
10826,White,Male,20,Local-gov,14,Prof-specialty,<=50K,<=50K,-0.5252191829400124,1.1468900880955701,1,0,0
7315,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
14578,White,Male,10,Private,10,Other-service,<=50K,<=50K,0.40617754061652067,-0.7421153166349485,0,0,0
15560,White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.1514573147683574,-0.31287842032541796,0,0,1
18513,White,Female,30,Private,10,Tech-support,<=50K,<=50K,-0.08124733961330687,-0.28110902132139676,0,0,0
39901,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,0,1
4144,White,Male,30,Private,7,Craft-repair,<=50K,<=50K,0.0024593850026805347,-0.4912590448474118,0,0,0
20644,White,Female,20,Private,10,Exec-managerial,<=50K,<=50K,-0.003713283978663487,-0.1788280031901205,0,0,0
12404,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
42731,White,Male,30,Private,9,Handlers-cleaners,<=50K,<=50K,-0.13306321304763827,-0.5256882054518119,0,0,0
39166,White,Male,60,State-gov,12,Prof-specialty,<=50K,<=50K,-0.24817661316787082,1.049554502137386,1,0,0
34356,Non-White,Male,30,Local-gov,9,Other-service,<=50K,>50K,-0.1290021872794154,-0.1922055124040261,0,0,1
37177,White,Female,10,Private,5,Other-service,<=50K,<=50K,0.6114010289160409,-0.9021666184106514,0,0,0
35842,White,Female,20,Private,7,Machine-op-inspct,<=50K,<=50K,0.3072929347692955,-0.8345593419540311,0,0,0
37963,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,0,1
30418,White,Male,20,Private,10,Adm-clerical,<=50K,<=50K,0.012205086631448873,-0.4494171698752551,0,0,0
28634,White,Male,30,Private,9,Adm-clerical,<=50K,<=50K,-0.1605357608206015,-0.3880463633078601,0,0,0
34822,Non-White,Male,60,Federal-gov,12,Other-service,<=50K,<=50K,0.11413747010156851,-0.025611545875327976,0,0,0
19614,White,Male,20,Private,9,Other-service,<=50K,<=50K,0.050843544029502565,-0.6167589934075627,0,0,0
35724,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
21849,White,Female,20,Private,9,Machine-op-inspct,<=50K,<=50K,0.0829338911505633,-0.6833614359257765,0,0,0
4085,White,Male,30,Private,12,Adm-clerical,<=50K,>50K,-0.20718606786934965,-0.23313616960279607,0,0,1
2320,White,Male,30,Federal-gov,9,Adm-clerical,<=50K,>50K,-0.2378325165432405,-0.16934765776552152,0,0,1
23575,White,Female,40,Private,11,Exec-managerial,<=50K,>50K,-0.28742348653787236,0.1563205575000408,1,0,1
21927,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
20213,Non-White,Female,60,Local-gov,13,Prof-specialty,<=50K,<=50K,-0.15602769828287788,0.9928248624742072,1,0,0
41714,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,0,1
19807,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
7298,Non-White,Male,40,Private,11,Machine-op-inspct,<=50K,>50K,-0.22009856996089716,-0.32777573240847707,0,0,1
10306,White,Female,60,Private,9,Adm-clerical,<=50K,<=50K,0.21876833402715354,-0.2523157644175611,0,0,0
31893,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
5388,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
34477,White,Female,40,State-gov,9,Exec-managerial,<=50K,>50K,-0.32107527431254934,0.46023995184185873,1,0,1
14802,White,Female,40,Private,9,Adm-clerical,<=50K,<=50K,-0.07139245176147266,-0.3417156020326242,0,0,0
19624,Non-White,Male,20,Private,9,Farming-fishing,<=50K,<=50K,0.002117398924136384,-0.40386805004408366,0,0,0
45278,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
42220,White,Male,60,Private,9,Transport-moving,<=50K,>50K,0.07029597800825223,-0.15438500982013553,0,0,1
46119,White,Male,30,Private,10,Sales,<=50K,<=50K,-0.14639448389915982,-0.2672467027543155,0,0,0
35677,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,0,1
8836,White,Male,70,Unknown,15,Unknown,<=50K,<=50K,2.1267813365981167,1.9049176092118694,2,0,0
12417,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
14103,White,Female,10,Private,9,Prof-specialty,<=50K,<=50K,0.21811722937942365,-0.14694799824713956,0,0,0
35783,White,Female,20,Private,9,Exec-managerial,<=50K,<=50K,-0.0420017833753945,-0.23520547011629012,0,0,0
37214,White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.007537057387563722,-0.5519707120469127,0,0,0
24822,White,Female,20,Private,11,Other-service,<=50K,<=50K,0.07810154618267638,-0.5393385144654207,0,0,0
7920,White,Male,40,Private,11,Craft-repair,<=50K,>50K,-0.3328690137232102,-0.06628338469639074,0,0,1
18130,Non-White,Male,20,Self-emp-not-inc,9,Transport-moving,<=50K,>50K,-0.06525260776647321,-0.28721340209220436,0,0,1
36212,White,Male,10,Private,9,Craft-repair,<=50K,<=50K,0.2295981866295548,-0.639543202466277,0,0,0
25232,White,Female,20,Private,13,Exec-managerial,<=50K,<=50K,-0.1848742442265154,0.08753626360497148,0,0,0
11081,White,Male,60,Private,2,Handlers-cleaners,<=50K,<=50K,0.21873973730568008,-0.39327966915381163,0,0,0
21600,Non-White,Male,50,Private,13,Other-service,<=50K,<=50K,-0.1616495521593719,-0.191478625564909,0,0,0
45864,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,0,1
21719,White,Female,10,Private,9,Handlers-cleaners,<=50K,<=50K,0.4321199653576988,-0.9001835260516262,0,0,0
18386,White,Male,30,Private,9,Protective-serv,<=50K,>50K,-0.27850129285749137,-0.01933121988365778,0,0,1
47384,White,Male,50,Self-emp-not-inc,11,Craft-repair,<=50K,>50K,-0.3600265994685589,0.21473385687144708,1,0,1
19652,White,Male,30,Self-emp-not-inc,9,Craft-repair,<=50K,<=50K,-0.28235640596881995,-0.03344382070294232,0,0,0
33551,White,Male,60,Private,9,Sales,<=50K,>50K,0.08093577839213364,-0.1128803138374919,0,0,1
31372,Non-White,Female,30,Private,6,Other-service,<=50K,<=50K,0.26717253708729777,-0.7562312818934064,0,0,0
8049,White,Male,30,Self-emp-not-inc,13,Sales,<=50K,>50K,-0.38801219149978,0.30573488215699124,1,0,1
37160,White,Male,50,Private,10,Tech-support,<=50K,<=50K,-0.1861755352662196,-0.11035182268914936,0,0,0
5280,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
